id,name,license_plate,status,status
D_4891,Driver_35,ABC171XYZ,on-duty,on-duty
D_4892,Driver_52,ABC252XYZ,available,available
D_4893,Driver_46,ABC401XYZ,on-duty,on-duty
D_4894,Driver_28,ABC674XYZ,off-duty,off-duty
D_4895,Driver_89,ABC870XYZ,off-duty,off-duty
D_4896,Driver_42,ABC907XYZ,off-duty,off-duty
D_4897,Driver_47,ABC230XYZ,off-duty,off-duty
D_4898,Driver_86,ABC581XYZ,off-duty,off-duty
D_4899,Driver_14,ABC111XYZ,available,available
D_4900,Driver_26,ABC494XYZ,on-duty,on-duty
D_4901,Driver_24,ABC492XYZ,available,available
D_4902,Driver_69,ABC432XYZ,on-duty,on-duty
D_4903,Driver_11,ABC637XYZ,on-duty,on-duty
D_4904,Driver_15,ABC672XYZ,on-duty,on-duty
D_4905,Driver_35,ABC267XYZ,off-duty,off-duty
D_4906,Driver_2,ABC758XYZ,off-duty,off-duty
D_4907,Driver_34,ABC753XYZ,off-duty,off-duty
D_4908,Driver_2,ABC438XYZ,available,available
D_4909,Driver_66,ABC744XYZ,available,available
D_4910,Driver_18,ABC314XYZ,available,available
D_4911,Driver_88,ABC928XYZ,available,available
D_4912,Driver_52,ABC684XYZ,off-duty,off-duty
D_4913,Driver_100,ABC956XYZ,on-duty,on-duty
D_4914,Driver_79,ABC233XYZ,available,available
D_4915,Driver_88,ABC344XYZ,off-duty,off-duty
D_4916,Driver_31,ABC287XYZ,on-duty,on-duty
D_4917,Driver_6,ABC413XYZ,on-duty,on-duty
D_4918,Driver_18,ABC916XYZ,off-duty,off-duty
D_4919,Driver_89,ABC386XYZ,available,available
D_4920,Driver_17,ABC261XYZ,on-duty,on-duty
D_4921,Driver_18,ABC949XYZ,available,available
D_4922,Driver_50,ABC688XYZ,off-duty,off-duty
D_4923,Driver_4,ABC923XYZ,available,available
D_4924,Driver_47,ABC775XYZ,off-duty,off-duty
D_4925,Driver_9,ABC575XYZ,available,available
D_4926,Driver_47,ABC625XYZ,off-duty,off-duty
D_4927,Driver_23,ABC669XYZ,off-duty,off-duty
D_4928,Driver_18,ABC346XYZ,on-duty,on-duty
D_4929,Driver_43,ABC994XYZ,available,available
D_4930,Driver_23,ABC429XYZ,off-duty,off-duty
D_4931,Driver_61,ABC562XYZ,off-duty,off-duty
D_4932,Driver_65,ABC460XYZ,on-duty,on-duty
D_4933,Driver_53,ABC364XYZ,off-duty,off-duty
D_4934,Driver_28,ABC787XYZ,available,available
D_4935,Driver_14,ABC974XYZ,off-duty,off-duty
D_4936,Driver_80,ABC973XYZ,available,available
D_4937,Driver_18,ABC370XYZ,on-duty,on-duty
D_4938,Driver_85,ABC231XYZ,off-duty,off-duty
D_4939,Driver_8,ABC981XYZ,available,available
D_4940,Driver_75,ABC212XYZ,on-duty,on-duty
D_4941,Driver_85,ABC833XYZ,off-duty,off-duty
D_4942,Driver_2,ABC838XYZ,on-duty,on-duty
D_4943,Driver_93,ABC646XYZ,on-duty,on-duty
D_4944,Driver_26,ABC693XYZ,off-duty,off-duty
D_4945,Driver_33,ABC856XYZ,on-duty,on-duty
D_4946,Driver_35,ABC859XYZ,off-duty,off-duty
D_4947,Driver_4,ABC165XYZ,off-duty,off-duty
D_4948,Driver_69,ABC116XYZ,available,available
D_4949,Driver_8,ABC863XYZ,available,available
D_4950,Driver_52,ABC522XYZ,off-duty,off-duty
D_4951,Driver_18,ABC818XYZ,off-duty,off-duty
D_4952,Driver_69,ABC794XYZ,on-duty,on-duty
D_4953,Driver_34,ABC917XYZ,on-duty,on-duty
D_4954,Driver_37,ABC940XYZ,off-duty,off-duty
D_4955,Driver_28,ABC889XYZ,off-duty,off-duty
D_4956,Driver_80,ABC995XYZ,off-duty,off-duty
D_4957,Driver_25,ABC626XYZ,on-duty,on-duty
D_4958,Driver_73,ABC540XYZ,off-duty,off-duty
D_4959,Driver_56,ABC218XYZ,on-duty,on-duty
D_4960,Driver_24,ABC501XYZ,off-duty,off-duty
D_4961,Driver_25,ABC671XYZ,available,available
D_4962,Driver_81,ABC185XYZ,on-duty,on-duty
D_4963,Driver_83,ABC417XYZ,available,available
D_4964,Driver_89,ABC340XYZ,available,available
D_4965,Driver_81,ABC196XYZ,available,available
D_4966,Driver_92,ABC674XYZ,on-duty,on-duty
D_4967,Driver_81,ABC324XYZ,on-duty,on-duty
D_4968,Driver_1,ABC289XYZ,off-duty,off-duty
D_4969,Driver_16,ABC600XYZ,available,available
D_4970,Driver_12,ABC414XYZ,on-duty,on-duty
D_4971,Driver_4,ABC694XYZ,available,available
D_4972,Driver_73,ABC251XYZ,on-duty,on-duty
D_4973,Driver_100,ABC990XYZ,available,available
D_4974,Driver_86,ABC276XYZ,on-duty,on-duty
D_4975,Driver_47,ABC840XYZ,on-duty,on-duty
D_4976,Driver_11,ABC732XYZ,on-duty,on-duty
D_4977,Driver_71,ABC746XYZ,off-duty,off-duty
D_4978,Driver_58,ABC506XYZ,available,available
D_4979,Driver_32,ABC542XYZ,off-duty,off-duty
D_4980,Driver_74,ABC698XYZ,available,available
D_4981,Driver_81,ABC197XYZ,on-duty,on-duty
D_4982,Driver_66,ABC451XYZ,on-duty,on-duty
D_4983,Driver_52,ABC799XYZ,off-duty,off-duty
D_4984,Driver_18,ABC919XYZ,available,available
D_4985,Driver_91,ABC328XYZ,on-duty,on-duty
D_4986,Driver_33,ABC652XYZ,on-duty,on-duty
D_4987,Driver_45,ABC530XYZ,on-duty,on-duty
D_4988,Driver_29,ABC755XYZ,available,available
D_4989,Driver_85,ABC663XYZ,available,available
D_4990,Driver_18,ABC968XYZ,on-duty,on-duty
D_4991,Driver_22,ABC837XYZ,available,available
D_4992,Driver_10,ABC615XYZ,available,available
D_4993,Driver_5,ABC797XYZ,off-duty,off-duty
D_4994,Driver_18,ABC971XYZ,available,available
D_4995,Driver_75,ABC514XYZ,available,available
D_4996,Driver_92,ABC791XYZ,on-duty,on-duty
D_4997,Driver_67,ABC667XYZ,on-duty,on-duty
D_4998,Driver_9,ABC461XYZ,off-duty,off-duty
D_4999,Driver_8,ABC457XYZ,on-duty,on-duty
D_5000,Driver_83,ABC714XYZ,on-duty,on-duty
D_5001,Driver_51,ABC472XYZ,off-duty,off-duty
D_5002,Driver_77,ABC831XYZ,available,available
D_5003,Driver_78,ABC260XYZ,on-duty,on-duty
D_5004,Driver_28,ABC368XYZ,off-duty,off-duty
D_5005,Driver_32,ABC249XYZ,available,available
D_5006,Driver_52,ABC192XYZ,on-duty,on-duty
D_5007,Driver_57,ABC738XYZ,available,available
D_5008,Driver_78,ABC769XYZ,available,available
D_5009,Driver_68,ABC531XYZ,on-duty,on-duty
D_5010,Driver_29,ABC296XYZ,off-duty,off-duty
D_5011,Driver_72,ABC898XYZ,available,available
D_5012,Driver_12,ABC800XYZ,on-duty,on-duty
D_5013,Driver_81,ABC701XYZ,available,available
D_5014,Driver_15,ABC812XYZ,on-duty,on-duty
D_5015,Driver_4,ABC336XYZ,off-duty,off-duty
D_5016,Driver_29,ABC377XYZ,off-duty,off-duty
D_5017,Driver_52,ABC619XYZ,available,available
D_5018,Driver_32,ABC328XYZ,off-duty,off-duty
D_5019,Driver_89,ABC397XYZ,off-duty,off-duty
D_5020,Driver_85,ABC933XYZ,available,available
D_5021,Driver_21,ABC469XYZ,available,available
D_5022,Driver_6,ABC809XYZ,off-duty,off-duty
D_5023,Driver_69,ABC876XYZ,off-duty,off-duty
D_5024,Driver_74,ABC580XYZ,available,available
D_5025,Driver_58,ABC988XYZ,on-duty,on-duty
D_5026,Driver_26,ABC600XYZ,on-duty,on-duty
D_5027,Driver_35,ABC328XYZ,available,available
D_5028,Driver_66,ABC732XYZ,on-duty,on-duty
D_5029,Driver_72,ABC291XYZ,off-duty,off-duty
D_5030,Driver_25,ABC281XYZ,off-duty,off-duty
D_5031,Driver_38,ABC815XYZ,on-duty,on-duty
D_5032,Driver_16,ABC174XYZ,off-duty,off-duty
D_5033,Driver_25,ABC804XYZ,off-duty,off-duty
D_5034,Driver_48,ABC648XYZ,available,available
D_5035,Driver_70,ABC587XYZ,on-duty,on-duty
D_5036,Driver_11,ABC829XYZ,available,available
D_5037,Driver_77,ABC480XYZ,available,available
D_5038,Driver_97,ABC267XYZ,off-duty,off-duty
D_5039,Driver_86,ABC784XYZ,available,available
D_5040,Driver_12,ABC112XYZ,on-duty,on-duty
D_5041,Driver_18,ABC315XYZ,available,available
D_5042,Driver_66,ABC701XYZ,on-duty,on-duty
D_5043,Driver_82,ABC126XYZ,available,available
D_5044,Driver_53,ABC470XYZ,off-duty,off-duty
D_5045,Driver_77,ABC971XYZ,on-duty,on-duty
D_5046,Driver_100,ABC117XYZ,available,available
D_5047,Driver_68,ABC728XYZ,off-duty,off-duty
D_5048,Driver_100,ABC991XYZ,available,available
D_5049,Driver_65,ABC687XYZ,off-duty,off-duty
D_5050,Driver_62,ABC838XYZ,off-duty,off-duty
D_5051,Driver_3,ABC403XYZ,on-duty,on-duty
D_5052,Driver_37,ABC158XYZ,on-duty,on-duty
D_5053,Driver_19,ABC376XYZ,available,available
D_5054,Driver_77,ABC901XYZ,on-duty,on-duty
D_5055,Driver_24,ABC544XYZ,available,available
D_5056,Driver_26,ABC676XYZ,available,available
D_5057,Driver_75,ABC639XYZ,available,available
D_5058,Driver_97,ABC515XYZ,on-duty,on-duty
D_5059,Driver_2,ABC112XYZ,available,available
D_5060,Driver_68,ABC989XYZ,available,available
D_5061,Driver_86,ABC450XYZ,available,available
D_5062,Driver_5,ABC749XYZ,on-duty,on-duty
D_5063,Driver_37,ABC787XYZ,off-duty,off-duty
D_5064,Driver_87,ABC657XYZ,available,available
D_5065,Driver_32,ABC571XYZ,on-duty,on-duty
D_5066,Driver_96,ABC184XYZ,available,available
D_5067,Driver_63,ABC605XYZ,on-duty,on-duty
D_5068,Driver_85,ABC962XYZ,available,available
D_5069,Driver_82,ABC182XYZ,off-duty,off-duty
D_5070,Driver_61,ABC846XYZ,off-duty,off-duty
D_5071,Driver_74,ABC288XYZ,off-duty,off-duty
D_5072,Driver_33,ABC948XYZ,available,available
D_5073,Driver_34,ABC331XYZ,on-duty,on-duty
D_5074,Driver_31,ABC468XYZ,off-duty,off-duty
D_5075,Driver_4,ABC165XYZ,available,available
D_5076,Driver_54,ABC287XYZ,off-duty,off-duty
D_5077,Driver_17,ABC451XYZ,off-duty,off-duty
D_5078,Driver_45,ABC634XYZ,on-duty,on-duty
D_5079,Driver_74,ABC810XYZ,on-duty,on-duty
D_5080,Driver_32,ABC296XYZ,off-duty,off-duty
D_5081,Driver_75,ABC820XYZ,available,available
D_5082,Driver_42,ABC147XYZ,off-duty,off-duty
D_5083,Driver_37,ABC962XYZ,available,available
D_5084,Driver_79,ABC674XYZ,available,available
D_5085,Driver_64,ABC163XYZ,available,available
D_5086,Driver_32,ABC976XYZ,on-duty,on-duty
D_5087,Driver_65,ABC908XYZ,off-duty,off-duty
D_5088,Driver_18,ABC322XYZ,off-duty,off-duty
D_5089,Driver_20,ABC912XYZ,on-duty,on-duty
D_5090,Driver_81,ABC155XYZ,on-duty,on-duty
D_5091,Driver_72,ABC389XYZ,available,available
D_5092,Driver_5,ABC852XYZ,off-duty,off-duty
D_5093,Driver_21,ABC430XYZ,on-duty,on-duty
D_5094,Driver_15,ABC921XYZ,off-duty,off-duty
D_5095,Driver_68,ABC185XYZ,available,available
D_5096,Driver_85,ABC657XYZ,on-duty,on-duty
D_5097,Driver_22,ABC594XYZ,off-duty,off-duty
D_5098,Driver_25,ABC707XYZ,off-duty,off-duty
D_5099,Driver_25,ABC419XYZ,off-duty,off-duty
D_5100,Driver_86,ABC803XYZ,off-duty,off-duty
D_5101,Driver_64,ABC913XYZ,off-duty,off-duty
D_5102,Driver_52,ABC421XYZ,available,available
D_5103,Driver_3,ABC788XYZ,available,available
D_5104,Driver_36,ABC707XYZ,available,available
D_5105,Driver_98,ABC998XYZ,available,available
D_5106,Driver_27,ABC921XYZ,available,available
D_5107,Driver_87,ABC134XYZ,off-duty,off-duty
D_5108,Driver_68,ABC911XYZ,available,available
D_5109,Driver_61,ABC596XYZ,off-duty,off-duty
D_5110,Driver_76,ABC606XYZ,on-duty,on-duty
D_5111,Driver_37,ABC864XYZ,on-duty,on-duty
D_5112,Driver_34,ABC849XYZ,off-duty,off-duty
D_5113,Driver_14,ABC962XYZ,on-duty,on-duty
D_5114,Driver_56,ABC880XYZ,on-duty,on-duty
D_5115,Driver_79,ABC590XYZ,off-duty,off-duty
D_5116,Driver_40,ABC236XYZ,on-duty,on-duty
D_5117,Driver_80,ABC274XYZ,available,available
D_5118,Driver_50,ABC654XYZ,available,available
D_5119,Driver_91,ABC374XYZ,off-duty,off-duty
D_5120,Driver_19,ABC152XYZ,on-duty,on-duty
D_5121,Driver_53,ABC249XYZ,available,available
D_5122,Driver_49,ABC274XYZ,off-duty,off-duty
D_5123,Driver_27,ABC758XYZ,on-duty,on-duty
D_5124,Driver_37,ABC515XYZ,off-duty,off-duty
D_5125,Driver_1,ABC233XYZ,on-duty,on-duty
D_5126,Driver_7,ABC101XYZ,on-duty,on-duty
D_5127,Driver_29,ABC127XYZ,on-duty,on-duty
D_5128,Driver_54,ABC481XYZ,on-duty,on-duty
D_5129,Driver_89,ABC256XYZ,off-duty,off-duty
D_5130,Driver_43,ABC676XYZ,off-duty,off-duty
D_5131,Driver_93,ABC253XYZ,off-duty,off-duty
D_5132,Driver_24,ABC934XYZ,off-duty,off-duty
D_5133,Driver_53,ABC407XYZ,off-duty,off-duty
D_5134,Driver_23,ABC543XYZ,off-duty,off-duty
D_5135,Driver_61,ABC904XYZ,on-duty,on-duty
D_5136,Driver_26,ABC605XYZ,available,available
D_5137,Driver_9,ABC155XYZ,available,available
D_5138,Driver_93,ABC699XYZ,off-duty,off-duty
D_5139,Driver_60,ABC564XYZ,on-duty,on-duty
D_5140,Driver_80,ABC981XYZ,available,available
D_5141,Driver_50,ABC253XYZ,on-duty,on-duty
D_5142,Driver_96,ABC925XYZ,on-duty,on-duty
D_5143,Driver_53,ABC420XYZ,available,available
D_5144,Driver_18,ABC911XYZ,on-duty,on-duty
D_5145,Driver_86,ABC852XYZ,off-duty,off-duty
D_5146,Driver_75,ABC603XYZ,off-duty,off-duty
D_5147,Driver_70,ABC620XYZ,available,available
D_5148,Driver_1,ABC791XYZ,on-duty,on-duty
D_5149,Driver_47,ABC728XYZ,available,available
D_5150,Driver_73,ABC700XYZ,available,available
D_5151,Driver_84,ABC833XYZ,available,available
D_5152,Driver_32,ABC313XYZ,available,available
D_5153,Driver_74,ABC534XYZ,available,available
D_5154,Driver_23,ABC973XYZ,off-duty,off-duty
D_5155,Driver_3,ABC975XYZ,on-duty,on-duty
D_5156,Driver_86,ABC454XYZ,on-duty,on-duty
D_5157,Driver_2,ABC526XYZ,off-duty,off-duty
D_5158,Driver_85,ABC714XYZ,off-duty,off-duty
D_5159,Driver_28,ABC384XYZ,available,available
D_5160,Driver_7,ABC135XYZ,on-duty,on-duty
D_5161,Driver_4,ABC436XYZ,available,available
D_5162,Driver_50,ABC423XYZ,on-duty,on-duty
D_5163,Driver_67,ABC437XYZ,available,available
D_5164,Driver_16,ABC808XYZ,off-duty,off-duty
D_5165,Driver_16,ABC168XYZ,available,available
D_5166,Driver_97,ABC322XYZ,on-duty,on-duty
D_5167,Driver_47,ABC239XYZ,available,available
D_5168,Driver_3,ABC534XYZ,off-duty,off-duty
D_5169,Driver_32,ABC560XYZ,on-duty,on-duty
D_5170,Driver_6,ABC107XYZ,off-duty,off-duty
D_5171,Driver_92,ABC553XYZ,available,available
D_5172,Driver_54,ABC583XYZ,on-duty,on-duty
D_5173,Driver_80,ABC409XYZ,off-duty,off-duty
D_5174,Driver_51,ABC207XYZ,off-duty,off-duty
D_5175,Driver_100,ABC460XYZ,on-duty,on-duty
D_5176,Driver_26,ABC404XYZ,on-duty,on-duty
D_5177,Driver_89,ABC469XYZ,off-duty,off-duty
D_5178,Driver_73,ABC703XYZ,available,available
D_5179,Driver_12,ABC637XYZ,available,available
D_5180,Driver_32,ABC273XYZ,on-duty,on-duty
D_5181,Driver_88,ABC358XYZ,available,available
D_5182,Driver_11,ABC258XYZ,available,available
D_5183,Driver_3,ABC433XYZ,on-duty,on-duty
D_5184,Driver_43,ABC193XYZ,available,available
D_5185,Driver_42,ABC530XYZ,on-duty,on-duty
D_5186,Driver_40,ABC500XYZ,available,available
D_5187,Driver_6,ABC919XYZ,on-duty,on-duty
D_5188,Driver_63,ABC523XYZ,available,available
D_5189,Driver_15,ABC599XYZ,available,available
D_5190,Driver_29,ABC112XYZ,on-duty,on-duty
D_5191,Driver_7,ABC522XYZ,on-duty,on-duty
D_5192,Driver_50,ABC315XYZ,available,available
D_5193,Driver_41,ABC125XYZ,on-duty,on-duty
D_5194,Driver_17,ABC765XYZ,on-duty,on-duty
D_5195,Driver_10,ABC375XYZ,off-duty,off-duty
D_5196,Driver_9,ABC444XYZ,on-duty,on-duty
D_5197,Driver_23,ABC472XYZ,on-duty,on-duty
D_5198,Driver_93,ABC867XYZ,off-duty,off-duty
D_5199,Driver_12,ABC481XYZ,available,available
D_5200,Driver_84,ABC319XYZ,available,available
D_5201,Driver_34,ABC876XYZ,available,available
D_5202,Driver_9,ABC592XYZ,on-duty,on-duty
D_5203,Driver_69,ABC253XYZ,available,available
D_5204,Driver_30,ABC822XYZ,off-duty,off-duty
D_5205,Driver_32,ABC171XYZ,on-duty,on-duty
D_5206,Driver_28,ABC227XYZ,off-duty,off-duty
D_5207,Driver_55,ABC881XYZ,available,available
D_5208,Driver_19,ABC633XYZ,available,available
D_5209,Driver_38,ABC194XYZ,available,available
D_5210,Driver_29,ABC197XYZ,available,available
D_5211,Driver_57,ABC935XYZ,available,available
D_5212,Driver_97,ABC738XYZ,available,available
D_5213,Driver_24,ABC479XYZ,available,available
D_5214,Driver_36,ABC311XYZ,available,available
D_5215,Driver_86,ABC312XYZ,available,available
D_5216,Driver_38,ABC872XYZ,on-duty,on-duty
D_5217,Driver_27,ABC362XYZ,off-duty,off-duty
D_5218,Driver_93,ABC774XYZ,available,available
D_5219,Driver_30,ABC908XYZ,on-duty,on-duty
D_5220,Driver_49,ABC562XYZ,off-duty,off-duty
D_5221,Driver_50,ABC496XYZ,on-duty,on-duty
D_5222,Driver_18,ABC564XYZ,on-duty,on-duty
D_5223,Driver_76,ABC506XYZ,available,available
D_5224,Driver_33,ABC900XYZ,on-duty,on-duty
D_5225,Driver_46,ABC601XYZ,available,available
D_5226,Driver_10,ABC749XYZ,available,available
D_5227,Driver_49,ABC546XYZ,on-duty,on-duty
D_5228,Driver_38,ABC636XYZ,on-duty,on-duty
D_5229,Driver_73,ABC308XYZ,off-duty,off-duty
D_5230,Driver_49,ABC157XYZ,off-duty,off-duty
D_5231,Driver_93,ABC798XYZ,off-duty,off-duty
D_5232,Driver_64,ABC419XYZ,on-duty,on-duty
D_5233,Driver_13,ABC296XYZ,off-duty,off-duty
D_5234,Driver_76,ABC854XYZ,on-duty,on-duty
D_5235,Driver_69,ABC540XYZ,available,available
D_5236,Driver_54,ABC862XYZ,available,available
D_5237,Driver_75,ABC175XYZ,available,available
D_5238,Driver_14,ABC760XYZ,available,available
D_5239,Driver_54,ABC148XYZ,on-duty,on-duty
D_5240,Driver_47,ABC566XYZ,on-duty,on-duty
D_5241,Driver_77,ABC782XYZ,available,available
D_5242,Driver_38,ABC769XYZ,off-duty,off-duty
D_5243,Driver_13,ABC369XYZ,on-duty,on-duty
D_5244,Driver_95,ABC392XYZ,off-duty,off-duty
D_5245,Driver_72,ABC992XYZ,available,available
D_5246,Driver_76,ABC687XYZ,off-duty,off-duty
D_5247,Driver_61,ABC360XYZ,off-duty,off-duty
D_5248,Driver_54,ABC865XYZ,off-duty,off-duty
D_5249,Driver_12,ABC979XYZ,off-duty,off-duty
D_5250,Driver_61,ABC112XYZ,available,available
D_5251,Driver_96,ABC133XYZ,off-duty,off-duty
D_5252,Driver_97,ABC578XYZ,available,available
D_5253,Driver_38,ABC176XYZ,available,available
D_5254,Driver_48,ABC475XYZ,available,available
D_5255,Driver_22,ABC391XYZ,on-duty,on-duty
D_5256,Driver_37,ABC852XYZ,off-duty,off-duty
D_5257,Driver_21,ABC600XYZ,available,available
D_5258,Driver_17,ABC369XYZ,on-duty,on-duty
D_5259,Driver_10,ABC975XYZ,off-duty,off-duty
D_5260,Driver_24,ABC253XYZ,on-duty,on-duty
D_5261,Driver_72,ABC716XYZ,available,available
D_5262,Driver_40,ABC786XYZ,off-duty,off-duty
D_5263,Driver_28,ABC683XYZ,available,available
D_5264,Driver_4,ABC671XYZ,off-duty,off-duty
D_5265,Driver_77,ABC216XYZ,on-duty,on-duty
D_5266,Driver_13,ABC673XYZ,off-duty,off-duty
D_5267,Driver_25,ABC201XYZ,off-duty,off-duty
D_5268,Driver_57,ABC933XYZ,available,available
D_5269,Driver_80,ABC303XYZ,available,available
D_5270,Driver_71,ABC317XYZ,off-duty,off-duty
D_5271,Driver_100,ABC565XYZ,available,available
D_5272,Driver_30,ABC591XYZ,available,available
D_5273,Driver_34,ABC139XYZ,on-duty,on-duty
D_5274,Driver_20,ABC424XYZ,off-duty,off-duty
D_5275,Driver_31,ABC190XYZ,off-duty,off-duty
D_5276,Driver_65,ABC561XYZ,on-duty,on-duty
D_5277,Driver_68,ABC229XYZ,off-duty,off-duty
D_5278,Driver_35,ABC919XYZ,available,available
D_5279,Driver_10,ABC593XYZ,off-duty,off-duty
D_5280,Driver_78,ABC885XYZ,on-duty,on-duty
D_5281,Driver_5,ABC446XYZ,available,available
D_5282,Driver_71,ABC756XYZ,available,available
D_5283,Driver_29,ABC259XYZ,on-duty,on-duty
D_5284,Driver_98,ABC209XYZ,available,available
D_5285,Driver_7,ABC112XYZ,on-duty,on-duty
D_5286,Driver_40,ABC664XYZ,on-duty,on-duty
D_5287,Driver_51,ABC256XYZ,on-duty,on-duty
D_5288,Driver_80,ABC186XYZ,off-duty,off-duty
D_5289,Driver_96,ABC284XYZ,available,available
D_5290,Driver_16,ABC345XYZ,on-duty,on-duty
D_5291,Driver_14,ABC645XYZ,available,available
D_5292,Driver_10,ABC440XYZ,off-duty,off-duty
D_5293,Driver_63,ABC448XYZ,off-duty,off-duty
D_5294,Driver_100,ABC758XYZ,available,available
D_5295,Driver_36,ABC275XYZ,off-duty,off-duty
D_5296,Driver_33,ABC154XYZ,on-duty,on-duty
D_5297,Driver_58,ABC799XYZ,on-duty,on-duty
D_5298,Driver_5,ABC810XYZ,off-duty,off-duty
D_5299,Driver_23,ABC161XYZ,on-duty,on-duty
D_5300,Driver_11,ABC608XYZ,available,available
D_5301,Driver_78,ABC963XYZ,on-duty,on-duty
D_5302,Driver_57,ABC658XYZ,off-duty,off-duty
D_5303,Driver_93,ABC933XYZ,off-duty,off-duty
D_5304,Driver_46,ABC333XYZ,on-duty,on-duty
D_5305,Driver_43,ABC861XYZ,off-duty,off-duty
D_5306,Driver_38,ABC239XYZ,on-duty,on-duty
D_5307,Driver_11,ABC828XYZ,on-duty,on-duty
D_5308,Driver_56,ABC645XYZ,on-duty,on-duty
D_5309,Driver_39,ABC560XYZ,off-duty,off-duty
D_5310,Driver_98,ABC855XYZ,available,available
D_5311,Driver_7,ABC349XYZ,on-duty,on-duty
D_5312,Driver_29,ABC988XYZ,available,available
D_5313,Driver_18,ABC759XYZ,on-duty,on-duty
D_5314,Driver_86,ABC924XYZ,available,available
D_5315,Driver_62,ABC319XYZ,available,available
D_5316,Driver_48,ABC718XYZ,on-duty,on-duty
D_5317,Driver_33,ABC192XYZ,available,available
D_5318,Driver_32,ABC413XYZ,off-duty,off-duty
D_5319,Driver_16,ABC139XYZ,available,available
D_5320,Driver_65,ABC251XYZ,on-duty,on-duty
D_5321,Driver_12,ABC427XYZ,available,available
D_5322,Driver_36,ABC637XYZ,on-duty,on-duty
D_5323,Driver_30,ABC342XYZ,off-duty,off-duty
D_5324,Driver_79,ABC680XYZ,available,available
D_5325,Driver_10,ABC888XYZ,on-duty,on-duty
D_5326,Driver_30,ABC289XYZ,off-duty,off-duty
D_5327,Driver_68,ABC318XYZ,available,available
D_5328,Driver_84,ABC928XYZ,off-duty,off-duty
D_5329,Driver_82,ABC555XYZ,on-duty,on-duty
D_5330,Driver_27,ABC754XYZ,off-duty,off-duty
D_5331,Driver_43,ABC743XYZ,available,available
D_5332,Driver_29,ABC952XYZ,available,available
D_5333,Driver_2,ABC364XYZ,off-duty,off-duty
D_5334,Driver_44,ABC518XYZ,on-duty,on-duty
D_5335,Driver_4,ABC222XYZ,on-duty,on-duty
D_5336,Driver_54,ABC885XYZ,off-duty,off-duty
D_5337,Driver_11,ABC753XYZ,available,available
D_5338,Driver_68,ABC892XYZ,off-duty,off-duty
D_5339,Driver_96,ABC181XYZ,off-duty,off-duty
D_5340,Driver_4,ABC901XYZ,available,available
D_5341,Driver_50,ABC638XYZ,available,available
D_5342,Driver_58,ABC437XYZ,available,available
D_5343,Driver_31,ABC570XYZ,available,available
D_5344,Driver_15,ABC777XYZ,off-duty,off-duty
D_5345,Driver_43,ABC456XYZ,off-duty,off-duty
D_5346,Driver_40,ABC437XYZ,off-duty,off-duty
D_5347,Driver_20,ABC555XYZ,on-duty,on-duty
D_5348,Driver_18,ABC741XYZ,on-duty,on-duty
D_5349,Driver_84,ABC481XYZ,off-duty,off-duty
D_5350,Driver_76,ABC412XYZ,available,available
D_5351,Driver_27,ABC508XYZ,off-duty,off-duty
D_5352,Driver_85,ABC958XYZ,available,available
D_5353,Driver_54,ABC434XYZ,off-duty,off-duty
D_5354,Driver_68,ABC749XYZ,on-duty,on-duty
D_5355,Driver_56,ABC759XYZ,on-duty,on-duty
D_5356,Driver_79,ABC378XYZ,on-duty,on-duty
D_5357,Driver_17,ABC919XYZ,available,available
D_5358,Driver_50,ABC975XYZ,available,available
D_5359,Driver_43,ABC535XYZ,off-duty,off-duty
D_5360,Driver_40,ABC468XYZ,available,available
D_5361,Driver_86,ABC339XYZ,available,available
D_5362,Driver_97,ABC493XYZ,available,available
D_5363,Driver_36,ABC646XYZ,available,available
D_5364,Driver_81,ABC650XYZ,off-duty,off-duty
D_5365,Driver_47,ABC272XYZ,available,available
D_5366,Driver_81,ABC345XYZ,on-duty,on-duty
D_5367,Driver_48,ABC926XYZ,off-duty,off-duty
D_5368,Driver_2,ABC470XYZ,available,available
D_5369,Driver_83,ABC624XYZ,off-duty,off-duty
D_5370,Driver_58,ABC544XYZ,off-duty,off-duty
D_5371,Driver_24,ABC901XYZ,on-duty,on-duty
D_5372,Driver_11,ABC852XYZ,on-duty,on-duty
D_5373,Driver_26,ABC451XYZ,on-duty,on-duty
D_5374,Driver_85,ABC882XYZ,on-duty,on-duty
D_5375,Driver_94,ABC988XYZ,on-duty,on-duty
D_5376,Driver_66,ABC534XYZ,on-duty,on-duty
D_5377,Driver_86,ABC564XYZ,available,available
D_5378,Driver_3,ABC485XYZ,on-duty,on-duty
D_5379,Driver_17,ABC520XYZ,off-duty,off-duty
D_5380,Driver_43,ABC811XYZ,available,available
D_5381,Driver_38,ABC782XYZ,on-duty,on-duty
D_5382,Driver_45,ABC212XYZ,off-duty,off-duty
D_5383,Driver_16,ABC318XYZ,off-duty,off-duty
D_5384,Driver_15,ABC753XYZ,off-duty,off-duty
D_5385,Driver_97,ABC171XYZ,available,available
D_5386,Driver_34,ABC418XYZ,available,available
D_5387,Driver_25,ABC601XYZ,on-duty,on-duty
D_5388,Driver_43,ABC850XYZ,on-duty,on-duty
D_5389,Driver_43,ABC532XYZ,off-duty,off-duty
D_5390,Driver_59,ABC690XYZ,available,available
