id,status,order_id,product,quantity,status
O_5259,shipped,7838,Product_2,1,shipped
O_5260,shipped,4760,Product_5,4,shipped
O_5261,shipped,3491,Product_15,7,shipped
O_5262,shipped,1233,Product_6,5,shipped
O_5263,pending,3917,Product_15,9,pending
O_5264,delivered,2404,Product_10,5,delivered
O_5265,shipped,3853,Product_4,8,shipped
O_5266,shipped,7327,Product_16,10,shipped
O_5267,pending,4429,Product_17,9,pending
O_5268,shipped,5344,Product_14,4,shipped
O_5269,pending,2240,Product_10,4,pending
O_5270,pending,9874,Product_8,2,pending
O_5271,delivered,7291,Product_16,2,delivered
O_5272,delivered,4558,Product_6,2,delivered
O_5273,delivered,4672,Product_13,5,delivered
O_5274,shipped,8257,Product_17,2,shipped
O_5275,shipped,9701,Product_12,9,shipped
O_5276,shipped,5890,Product_20,10,shipped
O_5277,shipped,4139,Product_14,9,shipped
O_5278,pending,6506,Product_20,6,pending
O_5279,delivered,2009,Product_11,2,delivered
O_5280,delivered,8869,Product_7,5,delivered
O_5281,shipped,9687,Product_1,6,shipped
O_5282,delivered,9369,Product_8,10,delivered
O_5283,delivered,7311,Product_1,6,delivered
O_5284,delivered,1490,Product_1,6,delivered
O_5285,shipped,1849,Product_5,6,shipped
O_5286,delivered,3525,Product_17,8,delivered
O_5287,shipped,4673,Product_2,9,shipped
O_5288,shipped,9980,Product_11,3,shipped
O_5289,shipped,2215,Product_12,2,shipped
O_5290,pending,6955,Product_6,4,pending
O_5291,delivered,2096,Product_2,10,delivered
O_5292,shipped,2744,Product_4,3,shipped
O_5293,pending,3128,Product_2,7,pending
O_5294,pending,6350,Product_5,4,pending
O_5295,shipped,8866,Product_13,9,shipped
O_5296,shipped,5101,Product_14,3,shipped
O_5297,pending,7929,Product_8,4,pending
O_5298,pending,2268,Product_5,1,pending
O_5299,shipped,4387,Product_2,2,shipped
O_5300,shipped,5099,Product_8,9,shipped
O_5301,delivered,5456,Product_5,2,delivered
O_5302,pending,9598,Product_18,4,pending
O_5303,shipped,8246,Product_2,5,shipped
O_5304,delivered,7151,Product_3,1,delivered
O_5305,shipped,5642,Product_3,8,shipped
O_5306,shipped,6290,Product_10,3,shipped
O_5307,shipped,4481,Product_19,8,shipped
O_5308,pending,3000,Product_17,9,pending
O_5309,pending,4976,Product_17,8,pending
O_5310,delivered,4375,Product_2,5,delivered
O_5311,pending,8331,Product_13,9,pending
O_5312,pending,5127,Product_8,2,pending
O_5313,pending,3427,Product_18,5,pending
O_5314,delivered,6095,Product_10,8,delivered
O_5315,delivered,1124,Product_11,9,delivered
O_5316,shipped,1305,Product_17,6,shipped
O_5317,delivered,1858,Product_15,3,delivered
O_5318,shipped,3315,Product_16,3,shipped
O_5319,delivered,3206,Product_12,6,delivered
O_5320,pending,5730,Product_10,2,pending
O_5321,shipped,8930,Product_8,7,shipped
O_5322,shipped,2190,Product_2,1,shipped
O_5323,shipped,2270,Product_6,8,shipped
O_5324,delivered,9554,Product_4,7,delivered
O_5325,pending,3221,Product_1,10,pending
O_5326,delivered,4655,Product_15,4,delivered
O_5327,delivered,2356,Product_3,5,delivered
O_5328,delivered,5208,Product_9,9,delivered
O_5329,pending,5651,Product_1,1,pending
O_5330,delivered,4126,Product_17,3,delivered
O_5331,delivered,7884,Product_19,9,delivered
O_5332,delivered,1666,Product_11,6,delivered
O_5333,shipped,3446,Product_8,5,shipped
O_5334,shipped,3405,Product_8,3,shipped
O_5335,shipped,8838,Product_13,8,shipped
O_5336,delivered,6727,Product_9,10,delivered
O_5337,shipped,8308,Product_20,8,shipped
O_5338,shipped,6895,Product_14,8,shipped
O_5339,delivered,4330,Product_11,3,delivered
O_5340,delivered,9458,Product_18,10,delivered
O_5341,shipped,3483,Product_2,5,shipped
O_5342,pending,4431,Product_5,2,pending
O_5343,shipped,4500,Product_9,7,shipped
O_5344,shipped,7022,Product_9,7,shipped
O_5345,shipped,6161,Product_17,10,shipped
O_5346,shipped,4579,Product_3,7,shipped
O_5347,shipped,7534,Product_14,1,shipped
O_5348,delivered,3492,Product_16,1,delivered
O_5349,pending,5831,Product_13,3,pending
O_5350,delivered,6990,Product_6,3,delivered
O_5351,shipped,6535,Product_5,5,shipped
O_5352,shipped,4945,Product_8,10,shipped
O_5353,shipped,3614,Product_17,10,shipped
O_5354,pending,6466,Product_1,7,pending
O_5355,shipped,3710,Product_8,3,shipped
O_5356,pending,5151,Product_3,5,pending
O_5357,pending,9247,Product_4,3,pending
O_5358,delivered,4838,Product_11,1,delivered
O_5359,shipped,1480,Product_9,1,shipped
O_5360,pending,6584,Product_5,1,pending
O_5361,delivered,5715,Product_18,9,delivered
O_5362,pending,8197,Product_10,1,pending
O_5363,delivered,3559,Product_15,5,delivered
O_5364,pending,9065,Product_13,2,pending
O_5365,delivered,8561,Product_15,2,delivered
O_5366,delivered,2059,Product_14,6,delivered
O_5367,delivered,6667,Product_13,1,delivered
O_5368,delivered,2275,Product_8,2,delivered
O_5369,pending,4132,Product_14,8,pending
O_5370,delivered,5742,Product_4,7,delivered
O_5371,delivered,8742,Product_3,7,delivered
O_5372,delivered,1849,Product_16,6,delivered
O_5373,delivered,5457,Product_2,6,delivered
O_5374,pending,9423,Product_19,3,pending
O_5375,pending,9779,Product_1,2,pending
O_5376,shipped,9681,Product_19,1,shipped
O_5377,delivered,5113,Product_2,2,delivered
O_5378,shipped,9499,Product_5,5,shipped
O_5379,pending,1730,Product_2,10,pending
O_5380,delivered,8960,Product_20,4,delivered
O_5381,delivered,4464,Product_9,2,delivered
O_5382,shipped,5755,Product_17,9,shipped
O_5383,pending,7504,Product_4,8,pending
O_5384,delivered,4647,Product_3,3,delivered
O_5385,shipped,4834,Product_7,2,shipped
O_5386,shipped,5261,Product_17,5,shipped
O_5387,shipped,5896,Product_2,4,shipped
O_5388,delivered,9948,Product_13,5,delivered
O_5389,pending,1501,Product_14,5,pending
O_5390,shipped,6796,Product_9,10,shipped
O_5391,delivered,1603,Product_19,4,delivered
O_5392,shipped,3543,Product_7,10,shipped
O_5393,pending,7716,Product_18,10,pending
O_5394,shipped,5649,Product_8,1,shipped
O_5395,pending,5913,Product_2,4,pending
O_5396,delivered,7175,Product_5,2,delivered
O_5397,pending,3165,Product_5,7,pending
O_5398,delivered,4651,Product_7,10,delivered
O_5399,pending,3351,Product_7,1,pending
O_5400,delivered,5704,Product_6,1,delivered
O_5401,pending,8929,Product_19,5,pending
O_5402,shipped,7949,Product_3,5,shipped
O_5403,pending,2819,Product_14,9,pending
O_5404,pending,2356,Product_14,3,pending
O_5405,delivered,8896,Product_6,5,delivered
O_5406,pending,4282,Product_4,6,pending
O_5407,pending,5032,Product_8,10,pending
O_5408,pending,8980,Product_12,10,pending
O_5409,shipped,3844,Product_11,4,shipped
O_5410,delivered,5901,Product_15,6,delivered
O_5411,shipped,9632,Product_7,1,shipped
O_5412,delivered,9870,Product_10,2,delivered
O_5413,shipped,4015,Product_18,3,shipped
O_5414,delivered,5943,Product_3,7,delivered
O_5415,delivered,5704,Product_5,5,delivered
O_5416,shipped,6422,Product_10,7,shipped
O_5417,delivered,1147,Product_15,3,delivered
O_5418,delivered,1547,Product_1,7,delivered
O_5419,delivered,3138,Product_16,3,delivered
O_5420,pending,7287,Product_9,4,pending
O_5421,shipped,4260,Product_9,3,shipped
O_5422,delivered,8130,Product_19,5,delivered
O_5423,pending,1998,Product_15,2,pending
O_5424,delivered,4747,Product_15,10,delivered
O_5425,pending,6989,Product_4,2,pending
O_5426,delivered,5736,Product_1,4,delivered
O_5427,shipped,4737,Product_1,4,shipped
O_5428,delivered,2538,Product_2,3,delivered
O_5429,pending,4425,Product_2,3,pending
O_5430,shipped,3265,Product_2,8,shipped
O_5431,shipped,8774,Product_5,5,shipped
O_5432,shipped,6525,Product_2,4,shipped
O_5433,shipped,9362,Product_10,10,shipped
O_5434,delivered,7914,Product_17,8,delivered
O_5435,shipped,2702,Product_1,8,shipped
O_5436,delivered,2769,Product_6,5,delivered
O_5437,delivered,3323,Product_13,9,delivered
O_5438,pending,7554,Product_1,10,pending
O_5439,shipped,6906,Product_14,2,shipped
O_5440,delivered,9188,Product_19,8,delivered
O_5441,delivered,5024,Product_1,9,delivered
O_5442,delivered,9076,Product_18,6,delivered
O_5443,shipped,1114,Product_2,7,shipped
O_5444,shipped,2064,Product_17,8,shipped
O_5445,shipped,3483,Product_12,9,shipped
O_5446,delivered,2209,Product_2,1,delivered
O_5447,pending,9361,Product_1,8,pending
O_5448,shipped,1629,Product_12,8,shipped
O_5449,delivered,5488,Product_1,1,delivered
O_5450,delivered,7550,Product_8,9,delivered
O_5451,shipped,1343,Product_12,3,shipped
O_5452,pending,1872,Product_11,4,pending
O_5453,shipped,7226,Product_15,7,shipped
O_5454,pending,8491,Product_3,7,pending
O_5455,shipped,9713,Product_2,9,shipped
O_5456,delivered,2239,Product_20,2,delivered
O_5457,pending,3402,Product_15,6,pending
O_5458,pending,9014,Product_7,4,pending
O_5459,delivered,9067,Product_14,8,delivered
O_5460,pending,4937,Product_5,10,pending
O_5461,shipped,9522,Product_10,2,shipped
O_5462,pending,9219,Product_12,5,pending
O_5463,shipped,6519,Product_20,10,shipped
O_5464,pending,5936,Product_13,7,pending
O_5465,shipped,1049,Product_19,10,shipped
O_5466,pending,4009,Product_7,2,pending
O_5467,shipped,7307,Product_18,1,shipped
O_5468,delivered,3235,Product_20,3,delivered
O_5469,pending,2034,Product_5,3,pending
O_5470,shipped,9921,Product_9,5,shipped
O_5471,shipped,3554,Product_8,4,shipped
O_5472,shipped,2367,Product_15,10,shipped
O_5473,delivered,2445,Product_12,10,delivered
O_5474,shipped,5715,Product_3,9,shipped
O_5475,pending,8994,Product_10,7,pending
O_5476,delivered,2965,Product_1,3,delivered
O_5477,pending,8851,Product_1,1,pending
O_5478,pending,1233,Product_7,1,pending
O_5479,pending,7720,Product_19,4,pending
O_5480,pending,2611,Product_14,9,pending
O_5481,pending,4409,Product_18,8,pending
O_5482,shipped,5784,Product_20,3,shipped
O_5483,pending,1209,Product_20,8,pending
O_5484,shipped,3439,Product_4,7,shipped
O_5485,shipped,4119,Product_16,2,shipped
O_5486,pending,4344,Product_15,9,pending
O_5487,delivered,8763,Product_14,2,delivered
O_5488,pending,1811,Product_9,2,pending
O_5489,pending,6861,Product_16,1,pending
O_5490,delivered,7377,Product_11,10,delivered
O_5491,delivered,5584,Product_4,3,delivered
O_5492,pending,6203,Product_9,6,pending
O_5493,pending,9082,Product_10,4,pending
O_5494,delivered,5460,Product_2,3,delivered
O_5495,shipped,3755,Product_16,4,shipped
O_5496,pending,4314,Product_13,6,pending
O_5497,pending,9870,Product_14,1,pending
O_5498,delivered,9239,Product_15,8,delivered
O_5499,shipped,1758,Product_7,4,shipped
O_5500,delivered,1098,Product_9,7,delivered
O_5501,pending,4898,Product_9,6,pending
O_5502,shipped,1670,Product_18,5,shipped
O_5503,shipped,1717,Product_14,5,shipped
O_5504,delivered,8795,Product_3,1,delivered
O_5505,delivered,6361,Product_13,3,delivered
O_5506,pending,1909,Product_16,5,pending
O_5507,pending,6265,Product_18,3,pending
O_5508,delivered,3430,Product_7,9,delivered
O_5509,shipped,3337,Product_20,9,shipped
O_5510,shipped,7721,Product_7,4,shipped
O_5511,pending,1888,Product_16,5,pending
O_5512,shipped,9296,Product_6,5,shipped
O_5513,pending,9498,Product_12,8,pending
O_5514,shipped,7181,Product_19,4,shipped
O_5515,delivered,5809,Product_18,2,delivered
O_5516,delivered,9922,Product_4,7,delivered
O_5517,delivered,7702,Product_17,6,delivered
O_5518,pending,6025,Product_9,9,pending
O_5519,shipped,3100,Product_6,5,shipped
O_5520,shipped,1678,Product_14,1,shipped
O_5521,delivered,4837,Product_16,6,delivered
O_5522,shipped,2622,Product_12,9,shipped
O_5523,pending,5851,Product_4,2,pending
O_5524,pending,8506,Product_17,3,pending
O_5525,pending,7014,Product_5,8,pending
O_5526,shipped,8435,Product_19,3,shipped
O_5527,delivered,7431,Product_7,6,delivered
O_5528,delivered,4838,Product_8,7,delivered
O_5529,shipped,1902,Product_8,8,shipped
O_5530,delivered,5333,Product_15,10,delivered
O_5531,pending,9287,Product_6,7,pending
O_5532,shipped,8773,Product_10,6,shipped
O_5533,pending,8550,Product_11,3,pending
O_5534,pending,4686,Product_12,6,pending
O_5535,shipped,1198,Product_17,9,shipped
O_5536,shipped,5807,Product_13,6,shipped
O_5537,delivered,5093,Product_8,10,delivered
O_5538,pending,4478,Product_11,1,pending
O_5539,pending,7467,Product_1,7,pending
O_5540,delivered,4796,Product_20,10,delivered
O_5541,delivered,4452,Product_14,9,delivered
O_5542,shipped,9081,Product_14,6,shipped
O_5543,shipped,8688,Product_5,6,shipped
O_5544,pending,5180,Product_18,3,pending
O_5545,pending,5705,Product_16,6,pending
O_5546,shipped,8583,Product_14,1,shipped
O_5547,delivered,1725,Product_19,7,delivered
O_5548,delivered,7812,Product_7,1,delivered
O_5549,delivered,4031,Product_19,7,delivered
O_5550,shipped,3109,Product_1,3,shipped
O_5551,pending,6407,Product_7,4,pending
O_5552,delivered,8502,Product_6,10,delivered
O_5553,shipped,2824,Product_2,3,shipped
O_5554,delivered,5851,Product_15,4,delivered
O_5555,pending,8984,Product_13,10,pending
O_5556,delivered,8096,Product_7,4,delivered
O_5557,delivered,6872,Product_17,8,delivered
O_5558,delivered,4721,Product_9,8,delivered
O_5559,delivered,5417,Product_12,4,delivered
O_5560,delivered,2249,Product_19,6,delivered
O_5561,delivered,6289,Product_1,8,delivered
O_5562,pending,2736,Product_18,10,pending
O_5563,pending,7802,Product_1,5,pending
O_5564,pending,5739,Product_14,7,pending
O_5565,pending,9561,Product_10,5,pending
O_5566,shipped,4302,Product_17,2,shipped
O_5567,delivered,7239,Product_20,6,delivered
O_5568,shipped,8218,Product_6,1,shipped
O_5569,pending,8382,Product_8,3,pending
O_5570,delivered,5012,Product_5,5,delivered
O_5571,shipped,9085,Product_14,9,shipped
O_5572,shipped,4823,Product_13,1,shipped
O_5573,delivered,8797,Product_2,3,delivered
O_5574,pending,2990,Product_17,9,pending
O_5575,delivered,2736,Product_12,9,delivered
O_5576,shipped,1770,Product_7,3,shipped
O_5577,delivered,9263,Product_1,4,delivered
O_5578,pending,6608,Product_7,6,pending
O_5579,pending,4778,Product_6,7,pending
O_5580,shipped,8746,Product_6,1,shipped
O_5581,pending,3514,Product_13,8,pending
O_5582,pending,5389,Product_7,10,pending
O_5583,pending,3195,Product_14,7,pending
O_5584,shipped,5430,Product_6,7,shipped
O_5585,pending,9475,Product_10,2,pending
O_5586,shipped,3024,Product_17,2,shipped
O_5587,pending,8694,Product_9,7,pending
O_5588,pending,3377,Product_15,5,pending
O_5589,shipped,2293,Product_9,3,shipped
O_5590,delivered,6054,Product_12,10,delivered
O_5591,shipped,3485,Product_12,10,shipped
O_5592,shipped,9894,Product_9,10,shipped
O_5593,delivered,2310,Product_17,1,delivered
O_5594,shipped,7152,Product_6,7,shipped
O_5595,shipped,4694,Product_10,8,shipped
O_5596,delivered,7021,Product_11,7,delivered
O_5597,pending,9213,Product_7,5,pending
O_5598,delivered,1086,Product_11,6,delivered
O_5599,shipped,1596,Product_3,7,shipped
O_5600,pending,8859,Product_1,8,pending
O_5601,delivered,8264,Product_3,1,delivered
O_5602,pending,1458,Product_2,9,pending
O_5603,shipped,8078,Product_14,8,shipped
O_5604,delivered,7309,Product_8,7,delivered
O_5605,shipped,1716,Product_11,8,shipped
O_5606,delivered,8995,Product_2,10,delivered
O_5607,shipped,8536,Product_4,8,shipped
O_5608,delivered,2215,Product_2,5,delivered
O_5609,shipped,1862,Product_7,3,shipped
O_5610,pending,5115,Product_13,4,pending
O_5611,delivered,9441,Product_7,5,delivered
O_5612,pending,6224,Product_19,3,pending
O_5613,delivered,8462,Product_10,6,delivered
O_5614,shipped,1888,Product_16,1,shipped
O_5615,pending,1390,Product_10,10,pending
O_5616,shipped,5361,Product_3,4,shipped
O_5617,pending,3355,Product_10,9,pending
O_5618,delivered,2454,Product_13,2,delivered
O_5619,pending,5842,Product_19,10,pending
O_5620,delivered,6927,Product_3,8,delivered
O_5621,pending,5733,Product_19,3,pending
O_5622,pending,4339,Product_5,3,pending
O_5623,pending,5740,Product_1,10,pending
O_5624,delivered,5026,Product_20,4,delivered
O_5625,pending,5465,Product_12,6,pending
O_5626,pending,6601,Product_20,1,pending
O_5627,pending,1880,Product_14,5,pending
O_5628,shipped,6967,Product_2,10,shipped
O_5629,pending,3158,Product_16,2,pending
O_5630,shipped,8864,Product_4,2,shipped
O_5631,delivered,7279,Product_14,6,delivered
O_5632,pending,9938,Product_7,7,pending
O_5633,delivered,3963,Product_12,6,delivered
O_5634,shipped,4315,Product_7,4,shipped
O_5635,shipped,4136,Product_18,4,shipped
O_5636,shipped,8832,Product_13,9,shipped
O_5637,pending,6613,Product_6,7,pending
O_5638,pending,2088,Product_1,3,pending
O_5639,delivered,6633,Product_3,7,delivered
O_5640,pending,1512,Product_9,10,pending
O_5641,pending,1388,Product_3,3,pending
O_5642,pending,7940,Product_14,3,pending
O_5643,pending,7405,Product_8,5,pending
O_5644,pending,6974,Product_14,4,pending
O_5645,delivered,4530,Product_11,9,delivered
O_5646,shipped,4488,Product_17,5,shipped
O_5647,shipped,4231,Product_5,2,shipped
O_5648,delivered,3526,Product_16,9,delivered
O_5649,shipped,1412,Product_16,8,shipped
O_5650,pending,8075,Product_7,8,pending
O_5651,shipped,2565,Product_1,9,shipped
O_5652,delivered,4343,Product_12,9,delivered
O_5653,shipped,6990,Product_16,2,shipped
O_5654,pending,4046,Product_19,3,pending
O_5655,pending,2140,Product_15,3,pending
O_5656,delivered,9523,Product_1,5,delivered
O_5657,pending,4381,Product_17,3,pending
O_5658,delivered,7477,Product_13,1,delivered
O_5659,pending,7411,Product_15,5,pending
O_5660,delivered,8596,Product_8,4,delivered
O_5661,shipped,1881,Product_8,9,shipped
O_5662,delivered,4511,Product_5,10,delivered
O_5663,shipped,6510,Product_3,5,shipped
O_5664,delivered,5715,Product_10,3,delivered
O_5665,shipped,6533,Product_11,9,shipped
O_5666,pending,2305,Product_5,7,pending
O_5667,pending,6394,Product_16,4,pending
O_5668,delivered,9549,Product_8,7,delivered
O_5669,pending,5811,Product_1,3,pending
O_5670,shipped,9869,Product_10,1,shipped
O_5671,shipped,8273,Product_12,3,shipped
O_5672,pending,5588,Product_3,4,pending
O_5673,pending,6812,Product_5,4,pending
O_5674,pending,5429,Product_13,1,pending
O_5675,shipped,7635,Product_7,10,shipped
O_5676,shipped,8758,Product_18,3,shipped
O_5677,shipped,7493,Product_20,10,shipped
O_5678,delivered,4639,Product_13,1,delivered
O_5679,pending,6318,Product_4,2,pending
O_5680,pending,5398,Product_3,5,pending
O_5681,shipped,2936,Product_3,10,shipped
O_5682,pending,2436,Product_14,10,pending
O_5683,pending,5002,Product_4,6,pending
O_5684,delivered,9286,Product_4,8,delivered
O_5685,pending,5631,Product_9,6,pending
O_5686,shipped,6468,Product_20,10,shipped
O_5687,shipped,7155,Product_2,5,shipped
O_5688,delivered,7142,Product_6,3,delivered
O_5689,pending,5245,Product_17,5,pending
O_5690,shipped,7715,Product_13,6,shipped
O_5691,delivered,7265,Product_12,9,delivered
O_5692,pending,2027,Product_18,9,pending
O_5693,pending,4066,Product_2,6,pending
O_5694,shipped,2841,Product_12,9,shipped
O_5695,delivered,2880,Product_19,2,delivered
O_5696,delivered,7385,Product_3,1,delivered
O_5697,delivered,5377,Product_17,10,delivered
O_5698,pending,6182,Product_10,10,pending
O_5699,shipped,8437,Product_15,7,shipped
O_5700,shipped,3251,Product_14,3,shipped
O_5701,delivered,3013,Product_12,5,delivered
O_5702,pending,2459,Product_6,8,pending
O_5703,shipped,4746,Product_12,3,shipped
O_5704,delivered,5273,Product_15,10,delivered
O_5705,delivered,8897,Product_12,7,delivered
O_5706,pending,8638,Product_9,2,pending
O_5707,delivered,3684,Product_7,10,delivered
